	Model_ID	Z	X	M	L	Teff	Period	logP	V_M0	V_err_M0	V_A1	V_A1_err	V_phi1	V_phi1_err	V_R21	V_R21_err	V_R31	V_R31_err	V_P21	V_P21_err	V_P31	V_P31_err	I_Skewness	I_acuteness	I_M0	I_err_M0	I_A1	I_A1_err	I_phi1	I_phi1_err	I_R21	I_R21_err	I_R31	I_R31_err	I_P21	I_P21_err	I_P31	I_P31_err
4993	5676	0.00054	0.75013	0.75	105	6800	0.6413	-0.193	-0.279	0.0	0.237	0.0	0.299	0.0	0.094	0.0	0.053	0.0	1.239	0.0	2.24	0.001	-0.354	inf	-0.659	0.0	0.127	0.0	0.154	0.0	0.091	0.0	0.059	0.0	0.67	0.001	2.661	0.001
4997	5690	0.00054	0.75013	0.8	35	6850	0.24754	-0.606	0.941	0.0	0.272	0.0	0.183	0.0	0.342	0.0	0.055	0.0	2.332	0.001	5.582	0.008	-0.299	inf	0.545	0.0	0.162	0.0	0.025	0.0	0.306	0.0	0.052	0.0	2.617	0.002	0.032	0.009
4998	5691	0.00054	0.75013	0.8	35	6900	0.24241	-0.615	0.939	0.0	0.296	0.0	0.193	0.0	0.372	0.0	0.052	0.0	2.225	0.001	5.241	0.007	-0.285	inf	0.554	0.0	0.177	0.0	0.05	0.0	0.351	0.0	0.048	0.0	2.48	0.001	5.688	0.008
4999	5692	0.00054	0.75013	0.8	35	6950	0.23618	-0.627	0.94	0.0	0.313	0.0	0.189	0.0	0.389	0.0	0.054	0.0	2.176	0.001	4.946	0.006	-0.282	inf	0.565	0.0	0.188	0.0	0.059	0.0	0.379	0.0	0.056	0.0	2.411	0.001	5.175	0.006
5000	5693	0.00054	0.75013	0.8	35	7000	0.23083	-0.637	0.941	0.0	0.325	0.0	0.168	0.0	0.402	0.0	0.062	0.0	2.146	0.001	4.762	0.007	-0.274	inf	0.575	0.0	0.197	0.0	0.051	0.0	0.404	0.0	0.071	0.0	2.363	0.001	4.893	0.006
5001	5694	0.00054	0.75013	0.8	35	7050	0.22562	-0.647	0.942	0.0	0.336	0.0	0.148	0.0	0.409	0.0	0.07	0.0	2.124	0.001	4.682	0.004	-0.277	inf	0.586	0.0	0.204	0.0	0.041	0.0	0.419	0.0	0.083	0.0	2.324	0.001	4.766	0.003
5002	5695	0.00054	0.75013	0.8	35	7100	0.22027	-0.657	0.943	0.0	0.345	0.0	0.132	0.0	0.41	0.0	0.078	0.0	2.109	0.0	4.64	0.002	-0.275	inf	0.597	0.0	0.209	0.0	0.031	0.0	0.422	0.0	0.089	0.0	2.298	0.001	4.72	0.002
5003	5696	0.00054	0.75013	0.8	35	7150	0.2155	-0.667	0.942	0.0	0.348	0.0	0.101	0.0	0.403	0.0	0.08	0.0	2.111	0.001	4.627	0.003	-0.274	inf	0.608	0.0	0.21	0.0	0.006	0.0	0.421	0.0	0.088	0.0	2.282	0.001	4.679	0.003
5012	5713	0.00054	0.75013	0.8	45	6850	0.30243	-0.519	0.663	0.0	0.285	0.0	0.126	0.0	0.291	0.0	0.098	0.0	2.673	0.001	5.441	0.002	-0.231	inf	0.272	0.0	0.17	0.0	6.248	0.0	0.244	0.0	0.095	0.0	3.034	0.001	6.024	0.002
5013	5714	0.00054	0.75013	0.8	45	6900	0.29558	-0.529	0.661	0.0	0.301	0.0	0.13	0.0	0.32	0.0	0.093	0.0	2.59	0.001	5.103	0.002	-0.289	inf	0.282	0.0	0.179	0.0	6.264	0.0	0.285	0.0	0.092	0.0	2.921	0.001	5.523	0.002
5014	5715	0.00054	0.75013	0.8	45	6950	0.28832	-0.54	0.66	0.0	0.313	0.0	0.118	0.0	0.339	0.0	0.091	0.0	2.536	0.0	4.863	0.002	-0.289	inf	0.291	0.0	0.186	0.0	6.264	0.0	0.317	0.0	0.097	0.0	2.838	0.001	5.159	0.002
5015	5716	0.00054	0.75013	0.8	45	7000	0.28163	-0.55	0.66	0.0	0.321	0.0	0.102	0.0	0.353	0.0	0.086	0.0	2.493	0.0	4.709	0.001	-0.28	inf	0.301	0.0	0.192	0.0	6.261	0.0	0.344	0.0	0.102	0.0	2.765	0.0	4.907	0.001
5016	5717	0.00054	0.75013	0.8	45	7050	0.27508	-0.561	0.659	0.0	0.328	0.0	0.086	0.0	0.359	0.0	0.081	0.0	2.459	0.0	4.604	0.001	-0.286	inf	0.311	0.0	0.196	0.0	6.257	0.0	0.362	0.0	0.103	0.0	2.696	0.0	4.718	0.001
5017	5718	0.00054	0.75013	0.8	45	7100	0.26869	-0.571	0.658	0.0	0.329	0.0	0.061	0.0	0.357	0.0	0.073	0.0	2.429	0.0	4.554	0.001	-0.288	inf	0.321	0.0	0.197	0.0	6.243	0.0	0.369	0.0	0.096	0.0	2.632	0.0	4.602	0.001
5031	5735	0.00054	0.75013	0.8	55	6800	0.36394	-0.439	0.444	0.0	0.274	0.0	0.102	0.0	0.202	0.0	0.145	0.0	2.905	0.002	0.026	0.002	-0.28	0.898	0.045	0.0	0.163	0.0	6.223	0.0	0.153	0.0	0.15	0.0	3.308	0.002	0.613	0.002
5032	5736	0.00054	0.75013	0.8	55	6850	0.3553	-0.449	0.441	0.0	0.29	0.0	0.103	0.0	0.224	0.0	0.128	0.0	2.798	0.001	6.034	0.001	-0.279	0.931	0.055	0.0	0.171	0.0	6.23	0.0	0.177	0.0	0.132	0.0	3.2	0.001	0.314	0.001
5033	5737	0.00054	0.75013	0.8	55	6900	0.34699	-0.46	0.438	0.0	0.303	0.0	0.094	0.0	0.241	0.0	0.115	0.0	2.729	0.001	5.747	0.001	-0.249	1.0	0.065	0.0	0.177	0.0	6.233	0.0	0.206	0.0	0.116	0.0	3.096	0.001	6.177	0.001
5034	5738	0.00054	0.75013	0.8	55	6950	0.33847	-0.47	0.436	0.0	0.313	0.0	0.089	0.0	0.257	0.0	0.109	0.0	2.68	0.001	5.494	0.001	-0.244	inf	0.074	0.0	0.183	0.0	6.24	0.0	0.233	0.0	0.111	0.0	3.008	0.001	5.788	0.002
5035	5739	0.00054	0.75013	0.8	55	7000	0.3305	-0.481	0.434	0.0	0.318	0.0	0.077	0.0	0.265	0.0	0.101	0.0	2.655	0.0	5.309	0.001	-0.24	inf	0.083	0.0	0.186	0.0	6.242	0.0	0.254	0.0	0.108	0.0	2.939	0.0	5.468	0.001
5050	5756	0.00054	0.75013	0.8	65	6750	0.42764	-0.369	0.262	0.0	0.262	0.0	0.151	0.001	0.146	0.001	0.163	0.001	3.134	0.005	0.732	0.005	-0.307	0.89	-0.147	0.0	0.157	0.0	6.278	0.001	0.11	0.001	0.172	0.001	3.624	0.006	1.263	0.004
5051	5757	0.00054	0.75013	0.8	65	6800	0.41704	-0.38	0.259	0.0	0.278	0.0	0.138	0.0	0.161	0.0	0.144	0.0	2.919	0.001	0.556	0.001	-0.304	inf	-0.136	0.0	0.163	0.0	6.265	0.0	0.118	0.0	0.154	0.0	3.379	0.001	1.107	0.001
5052	5758	0.00054	0.75013	0.8	65	6850	0.40686	-0.391	0.256	0.0	0.293	0.0	0.134	0.0	0.177	0.0	0.129	0.0	2.798	0.001	0.311	0.001	-0.298	0.934	-0.125	0.0	0.169	0.0	6.263	0.0	0.131	0.0	0.138	0.0	3.248	0.001	0.873	0.001
5053	5759	0.00054	0.75013	0.8	65	6900	0.39682	-0.401	0.252	0.0	0.3	0.0	0.117	0.0	0.184	0.0	0.117	0.0	2.717	0.001	0.086	0.001	-0.284	0.957	-0.115	0.0	0.172	0.0	6.26	0.0	0.148	0.0	0.118	0.0	3.118	0.001	0.543	0.001
5054	5760	0.00054	0.75013	0.8	65	6950	0.38719	-0.412	0.248	0.0	0.305	0.0	0.102	0.0	0.189	0.0	0.107	0.0	2.679	0.0	6.127	0.0	-0.274	1.008	-0.107	0.0	0.175	0.0	6.258	0.0	0.164	0.0	0.102	0.0	3.023	0.0	0.163	0.001
5066	5774	0.00054	0.75013	0.8	75	6700	0.49329	-0.307	0.109	0.0	0.25	0.0	0.15	0.0	0.092	0.0	0.149	0.0	3.602	0.004	1.18	0.003	-0.326	0.859	-0.313	0.0	0.151	0.0	6.28	0.0	0.078	0.0	0.156	0.0	4.36	0.005	1.666	0.003
5067	5775	0.00054	0.75013	0.8	75	6750	0.48035	-0.318	0.105	0.0	0.266	0.0	0.159	0.0	0.103	0.0	0.137	0.0	3.203	0.001	1.098	0.001	-0.318	inf	-0.302	0.0	0.157	0.0	0.005	0.0	0.075	0.0	0.147	0.0	3.934	0.002	1.596	0.001
5068	5776	0.00054	0.75013	0.8	75	6800	0.46834	-0.329	0.101	0.0	0.279	0.0	0.166	0.0	0.123	0.0	0.125	0.0	2.933	0.001	0.968	0.001	-0.311	inf	-0.291	0.0	0.161	0.0	0.012	0.0	0.084	0.0	0.137	0.0	3.555	0.001	1.492	0.001
5069	5777	0.00054	0.75013	0.8	75	6850	0.45675	-0.34	0.097	0.0	0.291	0.0	0.174	0.0	0.138	0.0	0.114	0.0	2.791	0.0	0.786	0.001	-0.305	inf	-0.28	0.0	0.165	0.0	0.021	0.0	0.094	0.0	0.125	0.0	3.353	0.001	1.339	0.0
5070	5778	0.00054	0.75013	0.8	75	6900	0.44541	-0.351	0.092	0.0	0.294	0.0	0.162	0.0	0.147	0.0	0.104	0.0	2.69	0.0	0.596	0.001	-0.304	inf	-0.271	0.0	0.165	0.0	0.018	0.0	0.108	0.0	0.104	0.0	3.147	0.001	1.141	0.001
5078	5787	0.00054	0.75013	0.8	85	6600	0.576	-0.24	-0.022	0.0	0.228	0.0	0.178	0.0	0.087	0.0	0.149	0.0	5.256	0.003	1.301	0.002	-0.35	inf	-0.47	0.0	0.14	0.0	0.034	0.0	0.108	0.0	0.152	0.0	5.739	0.003	1.703	0.002
5079	5788	0.00054	0.75013	0.8	85	6650	0.5604	-0.252	-0.025	0.0	0.244	0.0	0.179	0.0	0.05	0.0	0.136	0.0	4.913	0.002	1.292	0.001	-0.342	inf	-0.459	0.0	0.147	0.0	0.032	0.0	0.081	0.0	0.141	0.0	5.596	0.002	1.71	0.001
5080	5789	0.00054	0.75013	0.8	85	6700	0.54601	-0.263	-0.029	0.0	0.259	0.0	0.182	0.0	0.034	0.0	0.123	0.0	3.979	0.002	1.296	0.001	-0.335	inf	-0.448	0.0	0.153	0.0	0.032	0.0	0.055	0.0	0.13	0.0	5.301	0.002	1.735	0.001
5081	5790	0.00054	0.75013	0.8	85	6750	0.53198	-0.274	-0.033	0.0	0.271	0.0	0.188	0.0	0.051	0.0	0.112	0.0	3.154	0.001	1.278	0.001	-0.328	inf	-0.437	0.0	0.157	0.0	0.038	0.0	0.038	0.0	0.121	0.0	4.695	0.002	1.737	0.001
5082	5791	0.00054	0.75013	0.8	85	6800	0.51854	-0.285	-0.038	0.0	0.28	0.0	0.191	0.0	0.077	0.0	0.102	0.0	2.846	0.001	1.22	0.001	-0.324	inf	-0.426	0.0	0.159	0.0	0.039	0.0	0.04	0.0	0.112	0.0	3.935	0.002	1.716	0.001
5083	5792	0.00054	0.75013	0.8	85	6850	0.50562	-0.296	-0.043	0.0	0.286	0.0	0.193	0.0	0.099	0.0	0.092	0.0	2.702	0.0	1.12	0.0	-0.317	inf	-0.416	0.0	0.16	0.0	0.042	0.0	0.052	0.0	0.102	0.0	3.486	0.001	1.663	0.001
5088	5798	0.00054	0.75013	0.8	95	6600	0.6302	-0.201	-0.143	0.0	0.238	0.0	0.256	0.0	0.092	0.0	0.151	0.0	0.091	0.001	1.473	0.0	-0.35	inf	-0.589	0.0	0.143	0.0	0.117	0.0	0.118	0.0	0.156	0.0	0.238	0.001	1.801	0.001
5089	5799	0.00054	0.75013	0.8	95	6650	0.61368	-0.212	-0.147	0.0	0.252	0.0	0.246	0.0	0.061	0.0	0.127	0.0	0.176	0.001	1.419	0.001	-0.346	inf	-0.578	0.0	0.149	0.0	0.104	0.0	0.097	0.0	0.135	0.0	0.153	0.001	1.767	0.001
5090	5800	0.00054	0.75013	0.8	95	6700	0.59776	-0.223	-0.151	0.0	0.264	0.0	0.238	0.0	0.032	0.0	0.109	0.0	0.541	0.002	1.401	0.001	-0.341	inf	-0.568	0.0	0.153	0.0	0.093	0.0	0.07	0.0	0.117	0.0	0.063	0.001	1.781	0.001
5091	5801	0.00054	0.75013	0.8	95	6750	0.582	-0.235	-0.156	0.0	0.273	0.0	0.231	0.0	0.026	0.0	0.094	0.0	1.696	0.003	1.401	0.001	-0.333	inf	-0.557	0.0	0.155	0.0	0.085	0.0	0.042	0.0	0.102	0.0	6.232	0.002	1.814	0.001
5092	5802	0.00054	0.75013	0.8	95	6800	0.5677	-0.246	-0.161	0.0	0.277	0.0	0.222	0.0	0.046	0.0	0.081	0.0	2.23	0.002	1.405	0.001	-0.332	inf	-0.547	0.0	0.155	0.0	0.075	0.0	0.018	0.0	0.091	0.0	5.982	0.005	1.867	0.001
5093	5803	0.00054	0.75013	0.8	95	6850	0.55349	-0.257	-0.168	0.0	0.274	0.0	0.203	0.0	0.066	0.0	0.069	0.0	2.351	0.001	1.432	0.001	-0.33	inf	-0.538	0.0	0.15	0.0	0.057	0.0	0.006	0.0	0.078	0.0	4.087	0.01	1.972	0.001
5094	5805	0.00054	0.75013	0.8	105	6550	0.70243	-0.153	-0.247	0.0	0.232	0.0	0.334	0.0	0.157	0.0	0.161	0.0	0.813	0.001	2.024	0.001	-0.355	inf	-0.706	0.0	0.138	0.0	0.186	0.0	0.173	0.0	0.162	0.0	0.979	0.001	2.387	0.001
5095	5806	0.00054	0.75013	0.8	105	6600	0.68387	-0.165	-0.252	0.0	0.246	0.0	0.32	0.0	0.137	0.0	0.139	0.0	0.787	0.001	1.826	0.001	-0.354	inf	-0.697	0.0	0.145	0.0	0.182	0.0	0.146	0.0	0.143	0.0	0.834	0.001	2.084	0.001
5096	5807	0.00054	0.75013	0.8	105	6650	0.66591	-0.177	-0.257	0.0	0.257	0.0	0.31	0.0	0.115	0.0	0.118	0.0	0.824	0.001	1.687	0.001	-0.345	inf	-0.686	0.0	0.149	0.0	0.171	0.0	0.128	0.0	0.127	0.0	0.733	0.001	1.958	0.001
5097	5808	0.00054	0.75013	0.8	105	6700	0.64858	-0.188	-0.262	0.0	0.266	0.0	0.296	0.0	0.089	0.0	0.097	0.0	0.914	0.001	1.621	0.001	-0.344	inf	-0.676	0.0	0.151	0.0	0.154	0.0	0.103	0.0	0.106	0.0	0.621	0.001	1.929	0.001
5098	5809	0.00054	0.75013	0.8	105	6750	0.63196	-0.199	-0.267	0.0	0.268	0.0	0.272	0.0	0.07	0.0	0.079	0.0	1.156	0.001	1.609	0.001	-0.339	inf	-0.666	0.0	0.15	0.0	0.13	0.0	0.078	0.0	0.088	0.0	0.549	0.001	1.959	0.001
5099	5810	0.00054	0.75013	0.8	105	6800	0.61592	-0.21	-0.274	0.0	0.264	0.0	0.244	0.0	0.06	0.0	0.064	0.0	1.497	0.001	1.711	0.001	-0.344	inf	-0.657	0.0	0.144	0.0	0.101	0.0	0.053	0.0	0.072	0.0	0.45	0.002	2.139	0.001
5116	5828	0.00061	0.74996	0.5	35	6850	0.33023	-0.481	0.922	0.0	0.231	0.0	0.225	0.0	0.095	0.0	0.149	0.0	4.113	0.005	1.091	0.004	-0.334	0.802	0.537	0.0	0.133	0.0	0.046	0.0	0.116	0.0	0.146	0.0	4.971	0.004	1.717	0.003
5117	5829	0.00061	0.74996	0.5	35	6900	0.32171	-0.493	0.918	0.0	0.245	0.0	0.247	0.0	0.085	0.0	0.143	0.0	3.694	0.001	1.03	0.001	-0.33	inf	0.548	0.0	0.138	0.0	0.067	0.0	0.092	0.0	0.142	0.0	4.716	0.001	1.681	0.001
5118	5830	0.00061	0.74996	0.5	35	6950	0.31389	-0.503	0.915	0.0	0.259	0.0	0.256	0.0	0.089	0.0	0.136	0.0	3.315	0.001	0.94	0.001	-0.323	inf	0.558	0.0	0.143	0.0	0.083	0.0	0.076	0.0	0.136	0.0	4.279	0.001	1.596	0.001
5119	5831	0.00061	0.74996	0.5	35	7000	0.30625	-0.514	0.912	0.0	0.267	0.0	0.258	0.0	0.097	0.0	0.129	0.0	3.069	0.001	0.833	0.0	-0.313	inf	0.567	0.0	0.148	0.0	0.102	0.0	0.075	0.0	0.121	0.0	3.685	0.001	1.45	0.001
5120	5832	0.00061	0.74996	0.5	35	7050	0.29887	-0.525	0.908	0.0	0.272	0.0	0.257	0.0	0.103	0.0	0.123	0.0	2.906	0.0	0.701	0.0	-0.313	inf	0.576	0.0	0.151	0.0	0.116	0.0	0.087	0.0	0.108	0.0	3.253	0.001	1.265	0.001
5121	5833	0.00061	0.74996	0.5	35	7100	0.29168	-0.535	0.904	0.0	0.271	0.0	0.249	0.0	0.106	0.0	0.114	0.0	2.78	0.001	0.553	0.001	-0.311	inf	0.584	0.0	0.15	0.0	0.123	0.0	0.101	0.0	0.097	0.0	2.934	0.001	1.038	0.001
5137	5850	0.00061	0.74996	0.5	45	6750	0.42618	-0.37	0.654	0.0	0.22	0.0	0.36	0.0	0.118	0.0	0.143	0.0	0.155	0.002	1.591	0.002	-0.359	inf	0.246	0.0	0.126	0.0	0.192	0.0	0.164	0.0	0.144	0.0	0.276	0.002	2.052	0.002
5138	5851	0.00061	0.74996	0.5	45	6800	0.41544	-0.381	0.65	0.0	0.234	0.0	0.355	0.0	0.092	0.0	0.123	0.0	0.177	0.001	1.519	0.001	-0.356	inf	0.257	0.0	0.131	0.0	0.189	0.0	0.142	0.0	0.122	0.0	0.186	0.001	2.003	0.001
5139	5852	0.00061	0.74996	0.5	45	6850	0.40497	-0.393	0.645	0.0	0.244	0.0	0.346	0.0	0.063	0.0	0.105	0.0	0.268	0.002	1.476	0.001	-0.349	inf	0.267	0.0	0.134	0.0	0.181	0.0	0.117	0.0	0.104	0.0	0.094	0.001	2.019	0.001
5140	5853	0.00061	0.74996	0.5	45	6900	0.39484	-0.404	0.64	0.0	0.251	0.0	0.333	0.0	0.037	0.0	0.09	0.0	0.577	0.003	1.441	0.001	-0.341	inf	0.277	0.0	0.136	0.0	0.168	0.0	0.088	0.0	0.091	0.0	0.031	0.001	2.093	0.002
5141	5854	0.00061	0.74996	0.5	45	6950	0.38507	-0.414	0.636	0.0	0.254	0.0	0.317	0.0	0.026	0.0	0.08	0.0	1.302	0.003	1.419	0.001	-0.336	inf	0.287	0.0	0.136	0.0	0.154	0.0	0.057	0.0	0.082	0.0	0.136	0.002	2.275	0.001
5142	5855	0.00061	0.74996	0.5	45	7000	0.37562	-0.425	0.631	0.0	0.25	0.0	0.297	0.0	0.032	0.0	0.072	0.0	1.886	0.001	1.41	0.001	-0.336	inf	0.295	0.0	0.133	0.0	0.14	0.0	0.034	0.0	0.077	0.0	0.693	0.002	2.429	0.001
5155	5868	0.00061	0.74996	0.5	55	6750	0.50186	-0.299	0.433	0.0	0.229	0.0	0.505	0.0	0.182	0.0	0.104	0.0	1.32	0.001	2.651	0.001	-0.342	inf	0.03	0.0	0.124	0.0	0.33	0.0	0.172	0.0	0.101	0.0	1.312	0.001	3.029	0.002
5156	5869	0.00061	0.74996	0.5	55	6800	0.48905	-0.311	0.427	0.0	0.232	0.0	0.451	0.0	0.162	0.0	0.088	0.0	1.213	0.0	2.476	0.001	-0.34	inf	0.039	0.0	0.124	0.0	0.28	0.0	0.159	0.0	0.09	0.0	1.101	0.001	2.907	0.001
5157	5870	0.00061	0.74996	0.5	55	6850	0.47668	-0.322	0.421	0.0	0.231	0.0	0.421	0.0	0.137	0.0	0.072	0.0	1.173	0.0	2.373	0.001	-0.347	inf	0.049	0.0	0.121	0.0	0.252	0.0	0.139	0.0	0.078	0.0	0.94	0.001	2.918	0.001
5158	5871	0.00061	0.74996	0.5	55	6900	0.46473	-0.333	0.415	0.0	0.221	0.0	0.413	0.0	0.108	0.0	0.059	0.0	1.167	0.0	2.45	0.001	-0.35	inf	0.058	0.0	0.113	0.0	0.244	0.0	0.116	0.0	0.076	0.0	0.806	0.001	3.159	0.001
5159	5872	0.00061	0.74996	0.5	55	6950	0.45317	-0.344	0.407	0.0	0.197	0.0	0.448	0.0	0.089	0.0	0.045	0.0	1.251	0.0	2.636	0.001	-0.348	inf	0.066	0.0	0.097	0.0	0.276	0.0	0.098	0.0	0.073	0.0	0.884	0.0	3.433	0.001
5193	5908	0.00061	0.74996	0.55	35	6900	0.30387	-0.517	0.921	0.0	0.253	0.0	0.207	0.001	0.139	0.001	0.165	0.001	3.213	0.004	0.645	0.004	-0.317	0.859	0.548	0.0	0.145	0.0	0.032	0.001	0.112	0.001	0.169	0.001	3.906	0.005	1.253	0.004
5194	5909	0.00061	0.74996	0.55	35	6950	0.29601	-0.529	0.918	0.0	0.266	0.0	0.199	0.0	0.145	0.0	0.15	0.0	3.004	0.001	0.499	0.001	-0.306	0.88	0.559	0.0	0.15	0.0	0.038	0.0	0.119	0.0	0.151	0.0	3.579	0.001	1.036	0.001
5195	5910	0.00061	0.74996	0.55	35	7000	0.28872	-0.54	0.915	0.0	0.279	0.0	0.196	0.0	0.152	0.0	0.14	0.0	2.899	0.001	0.316	0.001	-0.291	inf	0.568	0.0	0.158	0.0	0.052	0.0	0.134	0.0	0.132	0.0	3.32	0.001	0.754	0.001
5196	5911	0.00061	0.74996	0.55	35	7050	0.28176	-0.55	0.912	0.0	0.286	0.0	0.186	0.0	0.156	0.0	0.128	0.0	2.823	0.001	0.12	0.001	-0.289	inf	0.576	0.0	0.162	0.0	0.059	0.0	0.146	0.0	0.114	0.0	3.128	0.001	0.451	0.001
5197	5912	0.00061	0.74996	0.55	35	7100	0.2751	-0.561	0.91	0.0	0.289	0.0	0.174	0.0	0.155	0.0	0.118	0.0	2.77	0.0	6.237	0.0	-0.281	inf	0.585	0.0	0.164	0.0	0.062	0.0	0.155	0.0	0.104	0.0	2.97	0.0	0.148	0.0
5213	5929	0.00061	0.74996	0.55	45	6750	0.40185	-0.396	0.655	0.0	0.219	0.0	0.245	0.0	0.102	0.0	0.146	0.0	5.1	0.004	1.216	0.003	-0.346	inf	0.245	0.0	0.129	0.0	0.078	0.0	0.144	0.0	0.142	0.0	5.642	0.003	1.734	0.003
5214	5930	0.00061	0.74996	0.55	45	6800	0.39109	-0.408	0.652	0.0	0.235	0.0	0.246	0.0	0.064	0.0	0.133	0.0	4.8	0.003	1.222	0.001	-0.34	inf	0.256	0.0	0.136	0.0	0.079	0.0	0.11	0.0	0.131	0.0	5.511	0.002	1.761	0.001
5215	5931	0.00061	0.74996	0.55	45	6850	0.3814	-0.419	0.647	0.0	0.249	0.0	0.25	0.0	0.043	0.0	0.123	0.0	4.135	0.002	1.188	0.001	-0.34	inf	0.267	0.0	0.141	0.0	0.082	0.0	0.081	0.0	0.123	0.0	5.302	0.001	1.767	0.001
5216	5932	0.00061	0.74996	0.55	45	6900	0.37188	-0.43	0.643	0.0	0.261	0.0	0.257	0.0	0.049	0.0	0.114	0.0	3.361	0.002	1.139	0.001	-0.332	inf	0.278	0.0	0.145	0.0	0.089	0.0	0.056	0.0	0.116	0.0	4.947	0.002	1.766	0.001
5217	5933	0.00061	0.74996	0.55	45	6950	0.36274	-0.44	0.64	0.0	0.268	0.0	0.257	0.0	0.066	0.0	0.107	0.0	3.012	0.001	1.06	0.001	-0.321	inf	0.287	0.0	0.148	0.0	0.094	0.0	0.038	0.0	0.104	0.0	4.203	0.002	1.781	0.001
5218	5934	0.00061	0.74996	0.55	45	7000	0.35389	-0.451	0.636	0.0	0.271	0.0	0.252	0.0	0.079	0.0	0.101	0.0	2.825	0.0	0.988	0.0	-0.317	inf	0.296	0.0	0.149	0.0	0.102	0.0	0.049	0.0	0.092	0.0	3.351	0.001	1.712	0.001
5219	5935	0.00061	0.74996	0.55	45	7050	0.34534	-0.462	0.631	0.0	0.264	0.0	0.233	0.0	0.085	0.0	0.092	0.0	2.687	0.0	0.914	0.0	-0.317	inf	0.304	0.0	0.144	0.0	0.096	0.0	0.068	0.0	0.079	0.0	2.894	0.001	1.638	0.001
5233	5949	0.00061	0.74996	0.55	55	6700	0.48445	-0.315	0.44	0.0	0.222	0.0	0.371	0.0	0.135	0.0	0.144	0.0	0.527	0.004	1.82	0.004	-0.354	inf	0.02	0.0	0.128	0.0	0.208	0.001	0.164	0.001	0.147	0.001	0.597	0.003	2.219	0.004
5234	5950	0.00061	0.74996	0.55	55	6750	0.47283	-0.325	0.435	0.0	0.236	0.0	0.364	0.0	0.116	0.0	0.126	0.0	0.524	0.001	1.697	0.001	-0.349	inf	0.03	0.0	0.133	0.0	0.204	0.0	0.151	0.0	0.128	0.0	0.496	0.001	2.116	0.001
5235	5951	0.00061	0.74996	0.55	55	6800	0.46074	-0.337	0.431	0.0	0.246	0.0	0.353	0.0	0.092	0.0	0.106	0.0	0.579	0.001	1.625	0.001	-0.346	inf	0.041	0.0	0.137	0.0	0.193	0.0	0.129	0.0	0.108	0.0	0.398	0.001	2.078	0.001
5236	5952	0.00061	0.74996	0.55	55	6850	0.44908	-0.348	0.426	0.0	0.253	0.0	0.338	0.0	0.066	0.0	0.088	0.0	0.733	0.001	1.595	0.001	-0.342	inf	0.051	0.0	0.138	0.0	0.178	0.0	0.102	0.0	0.09	0.0	0.294	0.001	2.126	0.001
5237	5953	0.00061	0.74996	0.55	55	6900	0.43785	-0.359	0.42	0.0	0.254	0.0	0.317	0.0	0.049	0.0	0.075	0.0	1.081	0.001	1.58	0.001	-0.337	inf	0.06	0.0	0.136	0.0	0.158	0.0	0.075	0.0	0.078	0.0	0.294	0.001	2.277	0.001
5238	5954	0.00061	0.74996	0.55	55	6950	0.42701	-0.37	0.415	0.0	0.249	0.0	0.295	0.0	0.045	0.0	0.064	0.0	1.516	0.001	1.591	0.001	-0.337	inf	0.069	0.0	0.131	0.0	0.137	0.0	0.051	0.0	0.074	0.0	0.528	0.001	2.519	0.001
5247	5964	0.00061	0.74996	0.55	65	6700	0.556	-0.255	0.256	0.0	0.23	0.0	0.526	0.0	0.198	0.0	0.109	0.0	1.43	0.001	2.773	0.002	-0.334	inf	-0.16	0.0	0.127	0.0	0.354	0.0	0.181	0.0	0.102	0.0	1.491	0.001	3.068	0.002
5248	5965	0.00061	0.74996	0.55	65	6750	0.54156	-0.266	0.25	0.0	0.236	0.0	0.462	0.0	0.179	0.0	0.095	0.0	1.297	0.0	2.56	0.001	-0.337	inf	-0.151	0.0	0.128	0.0	0.295	0.0	0.169	0.0	0.093	0.0	1.259	0.001	2.889	0.001
5249	5966	0.00061	0.74996	0.55	65	6800	0.52771	-0.278	0.244	0.0	0.236	0.0	0.418	0.0	0.153	0.0	0.078	0.0	1.212	0.0	2.434	0.001	-0.345	inf	-0.141	0.0	0.126	0.0	0.253	0.0	0.15	0.0	0.08	0.0	1.05	0.0	2.847	0.001
5250	5967	0.00061	0.74996	0.55	65	6850	0.51435	-0.289	0.238	0.0	0.228	0.0	0.397	0.0	0.123	0.0	0.062	0.0	1.195	0.0	2.437	0.001	-0.351	inf	-0.132	0.0	0.119	0.0	0.234	0.0	0.124	0.0	0.071	0.0	0.869	0.001	2.997	0.001
5251	5968	0.00061	0.74996	0.55	65	6900	0.50147	-0.3	0.23	0.0	0.208	0.0	0.417	0.0	0.099	0.0	0.049	0.0	1.25	0.0	2.623	0.001	-0.347	inf	-0.124	0.0	0.105	0.0	0.252	0.0	0.101	0.0	0.069	0.0	0.781	0.0	3.317	0.001
5276	6000	0.00061	0.74996	0.57	35	6900	0.29738	-0.527	0.922	0.0	0.258	0.0	0.182	0.001	0.156	0.001	0.164	0.001	3.107	0.003	0.442	0.004	-0.309	0.862	0.549	0.0	0.148	0.0	0.01	0.001	0.123	0.001	0.169	0.001	3.723	0.004	1.036	0.003
